"PKey","Name","ProjectId","ProjectMap","SetId","Pid","AddrSlct","Address","Alias","AliasType","P1","P2","P3","P4","P5","P6","P7","P8","Type","Format","IsScale","ScaleOffst","ScaleFact","IsDeadband","Deadband","IsModify","MsInput","MsOutput","MsAutoSubs","MsUnit"
"120","b5470e3d-13de-476a-81e2-5c8ebc453bef","0","0","RTAC_DESET","SANTEE,DS1_SC_SCHEDULE_ECHO:A","0","59","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","40f66393-8454-4e1d-873a-6232944aefe9","0","0","RTAC_DESET","SANTEE,DS1_SC_SIGNAL:A","0","55","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","8b7fcec1-41fe-4843-bd9b-330bc0753388","0","0","RTAC_DESET","DUKE,CME_ENTITLEMENT_MW:A","0","68","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","42cb7e8b-4d9f-4555-9dd4-aecc5242aaff","0","0","RTAC_DESET","SANTEE,DS2_SC_SCHEDULE_ECHO:A","0","60","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","15767887-bb61-48eb-9ad0-eff2c32b560b","0","0","RTAC_DESET","SANTEE,DS2_SC_SIGNAL:A","0","56","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","0c1c9fd8-3b9e-440b-9b63-f88dc9325cea","0","0","RTAC_DESET","DUKE,DS1_SC_SCHEDULE_ECHO:A","0","45","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","de923e80-8ecd-48ac-8c20-903e754a7bc7","0","0","RTAC_DESET","SANTEE,DS3_SC_SCHEDULE_ECHO:A","0","61","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","f563da89-dee5-496a-9dbf-941b065155f2","0","0","RTAC_DESET","SANTEE,DS3_SC_SIGNAL:A","0","57","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","d44c4d29-de30-4780-8050-e1e5d64dacb7","0","0","RTAC_DESET","DUKE,DS1_SC_SIGNAL_ECHO:A","0","40","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","091d4b14-c002-4ee2-8fbb-d5c5cad4eddb","0","0","RTAC_DESET","SANTEE,DS4_SC_BKSTD_SCHEDULE_ECHO:A","0","62","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","add7f921-6057-47c4-8424-e70919f5ad17","0","0","RTAC_DESET","SANTEE,DS4_SC_BKSTD_SIGNAL:A","0","58","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","9b5c621f-8d79-4b15-b1a2-241dec08c7eb","0","0","RTAC_DESET","DUKE,DS2_SC_SCHEDULE_ECHO:A","0","46","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","fc8c31a4-9164-4e46-8bfd-78158bd6b1cd","0","0","RTAC_DESET","SANTEE,MCGUIRE1_GROSS_ECHO:A","0","52","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","9d55f166-a4d8-40c2-b620-0e10bd59ec6f","0","0","RTAC_DESET","SANTEE,MCGUIRE2_GROSS_ECHO:A","0","53","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","e6501248-36f8-4fd3-80ee-75c61ad5429e","0","0","RTAC_DESET","SANTEE,PMPA_SEPA:A","0","63","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","842d430d-5549-449a-9573-9d035de09f4e","0","0","RTAC_DESET","DUKE,DS2_SC_SIGNAL_ECHO:A","0","41","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","1e4fe0a1-c80c-4d99-9a6d-7d0f4055b1ab","0","0","RTAC_DESET","DUKE,DS3_SC_SCHEDULE_ECHO:A","0","47","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","ea5d621f-2d74-4918-9cc3-652730bc3271","0","0","RTAC_DESET","DUKE,DS3_SC_SIGNAL_ECHO:A","0","42","","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"138","240245b3-e645-4675-b732-4410f6c7ae39","0","0","RTAC_DESET","DUKE,DS4_SC_BKSTD_SCHEDULE_ECHO:A","0","48","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","df2d45e3-6311-49c6-94bb-4d401935d68f","0","0","RTAC_DESET","SANTEE,SYSTEM_LOAD_ECHO:A","0","54","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","1d119ed9-5763-4ae3-9818-623def989ecb","0","0","RTAC_DESET","SYS$,ABB_KVAR:A","0","103","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","4ee417a5-789c-4808-8cc0-49d5d146eb1d","0","0","RTAC_DESET","PMPA_PEAKS,CURRENT_PEAK_DAY:A","0","26","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","a95d9535-eec8-40e0-a096-5cd6475d1d93","0","0","RTAC_DESET","PMPA_PEAKS,CURRENT_PEAK_HOUR:A","0","27","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","64778589-1332-49bf-b2c1-03d67ac1119c","0","0","RTAC_DESET","PMPA_PEAKS,CURRENT_PEAK_MONTH:A","0","25","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","071139fb-fa0b-4713-9bcf-5a3e032fdbdf","0","0","RTAC_DESET","PMPA_PEAKS,CURRENT_RATCHET:A","0","29","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","4325ad42-a678-4027-b71c-b5ec234d9b81","0","0","RTAC_DESET","PMPA_PEAKS,MONTHLY_CURRENT:A","0","28","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","86fd4b13-408b-4a8d-85cb-efc202eb5fa7","0","0","RTAC_DESET","PMPA_PEAKS,PEAK_CURRENT_YEAR:A","0","24","","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0"
"147","d79a4403-3422-4108-b342-22271cff2a4f","0","0","RTAC_DESET","DUKE,DS4_SC_BKSTD_SIGNAL_ECHO:A","0","43","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","60903246-f0b7-470e-935e-28c46ccbd3e9","0","0","RTAC_DESET","DUKE,DS5_PMPA_DK_MW_SIGNAL:A","0","44","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","e1a8c630-ff40-46b2-9619-1f7fdf5b3c88","0","0","RTAC_DESET","DUKE,DS5_PMPA_DK_MWH_SCHEDULE:A","0","49","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","912c460b-94b2-4abe-8188-e06b1f343fb2","0","0","RTAC_DESET","DUKE,MCGUIRE1_ENTITLEMENT:A","0","36","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","e57be18e-c5b0-495a-a43f-5219c3979dfa","0","0","RTAC_DESET","DUKE,MCGUIRE1_GROSS_ICCP:A","0","35","","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"152","8810ca61-58a4-4c8d-9a5c-e9d04b18af8d","0","0","RTAC_DESET","DUKE,MCGUIRE2_ENTITLEMENT:A","0","38","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","416c6456-3da3-49d8-be76-80be20992fdc","0","0","RTAC_DESET","DUKE,MCGUIRE2_GROSS_ICCP:A","0","37","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","84f1a9e8-dcdb-4b5e-aa7d-a29fd01b69b4","0","0","RTAC_DESET","DUKE,SYSTEM_LOAD_ICCP:A","0","39","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","22ce6eeb-af25-4a7a-b8f4-50d95ddb3b24","0","0","RTAC_DESET","PMPA_PEAKS,PEAK_PREVIOUS_YEAR:A","0","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"156","c6f2f590-c4d6-44f2-aefb-388f262e32c6","0","0","RTAC_DESET","TEA,SURPLUS_CURRENT:A","0","64","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"157","addcf291-89b6-4ceb-ad4a-fde66ed46277","0","0","RTAC_DESET","TEA,BACKSTAND_CURRENT:A","0","65","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"158","eeb72ef6-0d0c-449d-bc21-42efa08608e7","0","0","RTAC_DESET","SYS$,CALCULATED_BACKSTAND:A","0","67","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"159","66bcfc78-3785-4d67-a7d8-976d4b6fe091","0","0","RTAC_DESET","SYS$,CALCULATED_SURPLUS:A","0","66","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"160","1bad9ff1-84de-49a6-bb5f-b21ac0b723d1","0","0","RTAC_DESET","SYS$,ABB_KVAR_COMP:A","0","101","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","7d37e637-8f01-42e3-9b4e-e1f67f232ad9","0","0","RTAC_DESET","SYS$,ABB_KW:A","0","102","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","fd8a7770-6ce4-4564-9b47-6de03fa9875c","0","0","RTAC_DESET","SYS$,ABB_KW_COMP:A","0","100","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"163","4a7c5695-3ed9-4fac-8765-c00688b957de","0","0","RTAC_DESET","SYS$,ABB_PF:A","0","104","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","0e9cb670-8d21-46ca-9fa0-e989e401509d","0","0","RTAC_DESET","SYS$,CLI_KVAR:A","0","123","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","e97d4758-5141-4dc5-861e-ba7f70dbefd2","0","0","RTAC_DESET","SYS$,CLI_KVAR_COMP:A","0","121","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","73342d1a-25df-405d-8332-7435de35d8b8","0","0","RTAC_DESET","SYS$,CLI_KW:A","0","122","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"167","17e9be2d-eefe-4591-a572-4897e9b1a5ed","0","0","RTAC_DESET","SYS$,CLI_KW_COMP:A","0","120","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","c5ef68aa-54c6-43f8-b396-0bafada16190","0","0","RTAC_DESET","SYS$,CLI_PF:A","0","124","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","bf2551d5-160b-47af-a372-aaec26c54e87","0","0","RTAC_DESET","SYS$,EAS_KVAR:A","0","143","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","ad0087e0-f470-4ddc-a9b8-f26d9d533937","0","0","RTAC_DESET","SYS$,EAS_KVAR_COMP:A","0","141","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","4ff46ee5-a9bc-4af8-bc89-aefc366a94ca","0","0","RTAC_DESET","SYS$,EAS_KW:A","0","142","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","122d48c6-c6be-4f35-afe9-734c38b79277","0","0","RTAC_DESET","SYS$,EAS_KW_COMP:A","0","140","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"173","b29265d6-2eda-4658-8584-0a325e469c9f","0","0","RTAC_DESET","SYS$,EAS_PF:A","0","144","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","d095e229-76d5-4773-b1b6-90995a5d42cb","0","0","RTAC_DESET","SYS$,GAF_KVAR:A","0","163","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","57dc5640-c476-495c-b445-b26e7fbe0603","0","0","RTAC_DESET","SYS$,GAF_KVAR_COMP:A","0","161","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","38d93570-d909-4169-a8e5-3a260e38c409","0","0","RTAC_DESET","SYS$,GAF_KW:A","0","162","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","2ce0eff7-4ba2-405f-9614-eeb108f9d7ce","0","0","RTAC_DESET","SYS$,GAF_KW_COMP:A","0","160","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"178","3900f1ab-5e6b-487a-8a4b-39503c8b42bb","0","0","RTAC_DESET","SYS$,GAF_PF:A","0","164","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","9ccef2f1-339f-4687-b8ea-c1a6c3ba1733","0","0","RTAC_DESET","ROC12,A_N:A","0","1935","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","6429b64b-c290-4973-8b7c-9b2bb3d62bed","0","0","RTAC_DESET","ROC12,FREQUENCY:A","0","1925","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","180890b0-a348-4b03-b26c-dd78773430ee","0","0","RTAC_DESET","ROC12,KVAR:A","0","1923","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","38b57de0-edf9-418d-8100-14cb66f86a54","0","0","RTAC_DESET","ROC12,KVAR_COMP:A","0","1921","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","751db6d7-2a2f-4c3e-8ec0-8388852dbf6c","0","0","GAFFNEY_DATA","SYS$,PMPA_KW_COMP_WLOSS:A","0","0","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"184","7875d3a6-556c-4695-b31d-ac4d7cedc080","0","0","ROCKHILL_DATA","SYS$,PMPA_KW_COMP_WLOSS:A","0","0","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"185","937971bb-5170-4ed0-a4b2-d7f951ddc3b2","0","0","UNION_DATASET","DUKE,SYSTEM_LOAD:A","0","0","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"186","1b87c494-b0db-4803-b680-7308d7a2c53f","0","0","GREER_DATA","SYS$,PMPA_MW_COMP_WLOSS:A","0","2","Greer_Del2A","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","6"
"187","43cb67ef-56b9-46a5-86ed-58d823c6c2cc","0","0","UNION_DATASET","UNI01,KW:A","0","2","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"188","5426ee79-819d-4d87-9157-25061d218247","0","0","UNION_DATASET","UNI01,KVAR:A","0","3","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"189","9e710fb9-90ee-4a3f-ab39-cd50b301a84d","0","0","UNION_DATASET","UNI04,KW:A","0","9","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"190","854d9c02-ac11-46db-9ec0-995c517674af","0","0","UNION_DATASET","UNI04,KVAR:A","0","10","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"191","b47cba62-ceb3-4148-834a-aeb73bfbab4e","0","0","UNION_DATASET","UNI06,KW:A","0","16","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"192","e8e4b3fd-93d8-481e-9064-85b772b24abb","0","0","UNION_DATASET","UNI06,KVAR:A","0","17","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"193","4b792114-b7c0-441f-9d18-a134f2950a56","0","0","ROCKHILL_DATA","ROC10,KW:A","0","1","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","4"
"194","8088466e-805f-4641-b3a1-37d0e83d2cc0","0","0","ROCKHILL_DATA","ROC10,KVAR:A","0","2","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","0"
"195","777b4f2a-00f3-4203-b187-547317a44415","0","0","ROCKHILL_DATA","ROC11,KW:A","0","3","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","4"
"196","bc486db4-4717-42d3-8624-53371605e228","0","0","ROCKHILL_DATA","ROC11,KVAR:A","0","4","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","0"
"197","be80beb7-47e6-451a-a1db-758ac8e39027","0","0","ROCKHILL_DATA","ROC12,KW:A","0","5","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","0"
"198","5443a416-9bd9-47aa-90c7-0d52bd4efa50","0","0","ROCKHILL_DATA","ROC12,KVAR:A","0","6","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","0"
"199","c9f9a18e-e56b-44a1-a99b-c2711de50526","0","0","ROCKHILL_DATA","ROC05,KW:A","0","7","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","4"
"200","fcf3ad62-be81-4f94-8bbd-bddd2c6e6421","0","0","ROCKHILL_DATA","ROC05,KVAR:A","0","8","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","0"
"201","d4638594-375f-4efc-9c10-c9e6f477ab51","0","0","ROCKHILL_DATA","ROC06,KW:A","0","9","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","4"
"202","4c814e94-b0e8-4218-ab82-77877d2e9a41","0","0","ROCKHILL_DATA","ROC06,KVAR:A","0","10","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","0"
"203","9f510f42-f0d8-490e-ab5d-a9a387e28e51","0","0","ROCKHILL_DATA","ROC07A,KW:A","0","11","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","4"
"204","33dc3f18-6a4e-44fd-8b4a-e57a294542d3","0","0","ROCKHILL_DATA","ROC07A,KVAR:A","0","12","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","16"
"205","0e45bf38-fd71-45c9-99b3-e30246dfcd2b","0","0","RTAC_DESET","ROC12,KW:A","0","1922","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","0614051e-eed5-4bd2-9141-e4a628bc1caf","0","0","RTAC_DESET","ROC12,KW_COMP:A","0","1920","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","45d5cd73-96b5-4ff1-a2d8-894d5c3cd9a7","0","0","RTAC_DESET","ROC12,PF:A","0","1924","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","d30017b2-ed35-4595-affc-17beb8fb8f5d","0","0","RTAC_DESET","ROC12,PF_A:A","0","1936","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","c9713782-331c-48db-ab44-6cc53bccc5b7","0","0","RTAC_DESET","ROC12,PF_B:A","0","1937","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","64e87de1-9f41-4296-abf7-a1fd272dab82","0","0","ROCKHILL_DATA","SYS$,ROC_KW:A","0","17","","0","0","1","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","4"
"211","6ac01665-f0d2-431a-ba0d-5d5d1b510a96","0","0","GAFFNEY_DATA","GAF01A,KW:A","0","1","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"212","27257a56-c1af-49aa-a97a-111e7764ff06","0","0","GAFFNEY_DATA","GAF01A,KVAR:A","0","2","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","16"
"213","bc3c13a9-8d54-4fad-8148-b687423408c4","0","0","GAFFNEY_DATA","GAF01B,KW:A","0","3","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","4"
"214","832bc88e-c2e0-47a8-83cd-1a1a13295f7b","0","0","GAFFNEY_DATA","GAF01B,KVAR:A","0","4","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"215","e50efa19-9740-4499-af2d-c6c77e112b59","0","0","GAFFNEY_DATA","GAF02,KW:A","0","5","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","4"
"216","949e2c2a-3fd3-417a-b926-a5adff482334","0","0","GAFFNEY_DATA","GAF02,KVAR:A","0","6","","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","16"
"217","5849636c-a5c4-4455-83f6-189f407ddd34","0","0","RTAC_DESET","ROC12,PF_C:A","0","1938","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","aef1b3cb-bc20-45a7-b462-2683da5cba4a","0","0","RTAC_DESET","ROC12,V_A:A","0","1929","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","797abb1c-e1d3-488f-9656-9172a7760df6","0","0","RTAC_DESET","ROC12,V_B:A","0","1930","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","5773c46f-7e99-433e-baa9-f9d78fd578ff","0","0","GREER_DATA","GRE06,KW:A","0","19","Greer_Del2B","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","4"
"221","d8e123b5-ed60-4ebb-8a1d-34a825509845","0","0","GREER_DATA","GRE06,KVAR:A","0","20","Greer_Del2A","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","16"
"222","c8c4730a-59e8-44a8-8799-8a5b75526c60","0","0","RTAC_DESET","ROC12,V_C:A","0","1931","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","1e5dc298-a887-4d80-a979-6e85a8eb96db","0","0","RTAC_DESET","UNI01,A_A:A","0","2052","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","3c42d222-5fe0-4383-947f-9fe64a503bb2","0","0","GREER_DATA","GRE03A,KW:A","0","7","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","4"
"225","572ea5da-ff63-4dda-a862-b790c042dc6c","0","0","GREER_DATA","GRE03A,KVAR:A","0","8","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","16"
"226","2d3f5dd6-6108-44a7-a465-3a49eaa7a7c5","0","0","GREER_DATA","GRE03B,KW:A","0","9","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","4"
"227","3f138834-c98f-4314-bd40-c1d3f77a4355","0","0","GREER_DATA","GRE03B,KVAR:A","0","10","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","16"
"228","e9fe22c8-2dd5-4e48-a73c-166a3862cb98","0","0","GREER_DATA","SYS$,PMPA_KW_COMP:A","0","0","","0","0","1","0","0","0","0","0","0","0","1","1","0","100","0","0","0","0","0","0","6"
"229","a1c74547-8067-4c07-b0b5-73721f7cd528","0","0","GREER_DATA","SYS$,PMPA_CURRHRAVG_KW_COMP:A","0","1","","0","0","1","0","0","0","0","0","0","0","1","1","0","100","0","0","0","0","0","0","6"
"230","246d567f-0fd8-43f5-85f2-bf1d54e9e802","0","0","GREER_DATA","GRE04A,KW:A","0","11","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","4"
"231","73d9c93e-1003-4995-bf71-bfd2cca9d7aa","0","0","GREER_DATA","GRE04A,KVAR:A","0","12","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","16"
"232","1302fead-a9f8-4b39-a251-1724fb850774","0","0","GREER_DATA","GRE04B,KW:A","0","13","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","4"
"233","aaf331ea-9da8-4c09-884f-f7b3a3cdf450","0","0","GREER_DATA","GRE04B,KVAR:A","0","14","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","16"
"234","fcbc09a5-3f53-4aff-9cf9-57174106a646","0","0","GREER_DATA","GRE05A,KW:A","0","15","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","4"
"235","f2400578-e683-4c35-a00c-2b3a9125c76d","0","0","GREER_DATA","GRE05A,KVAR:A","0","16","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","16"
"236","5e561571-6528-475e-a2f1-5de1719dd365","0","0","GREER_DATA","GRE05B,KW:A","0","17","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","4"
"237","b414123a-40d9-4761-b3a2-ddfa89c5082b","0","0","GREER_DATA","GRE05B,KVAR:A","0","18","","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","16"
"238","947a87a3-1098-4942-8422-d4e6de678d3d","0","0","RTAC_DESET","UNI01,A_B:A","0","2053","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","0552f617-fef6-473c-9539-e5b9eb09cd54","0","0","RTAC_DESET","UNI01,A_C:A","0","2054","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","b775ed37-8092-4d38-863d-9691280d61ce","0","0","RTAC_DESET","UNI01,A_N:A","0","2055","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","f83d9bd4-ff46-40c4-8f67-90b9735c8269","0","0","RTAC_DESET","UNI01,FREQUENCY:A","0","2045","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
