RTUID,NAME,ENGUNITS,SCALEFACT,STATIONPID,PREMGHI,PREMGSEVHI,EMGHI,EMGSEVHI,PREMGLO,PREMGSEVLO,EMGLO,EMGSEVLO
,KW,KW,1.0,EAS05,0,0,0,0,0,0,0,0
GAF01A_PRI,PRI_FREQUENCY,,0.001,GAF01A,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,EAS01,0,0,0,0,0,0,0,0
,KW_A,KW,1.0,EAS01,0,0,0,0,0,0,0,0
,KW_B,KW,1.0,EAS01,0,0,0,0,0,0,0,0
,KW_C,KW,1.0,EAS01,0,0,0,0,0,0,0,0
,KVAR,KVAR,1.0,EAS01,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,1.0,EAS01,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,1.0,EAS01,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,1.0,EAS01,0,0,0,0,0,0,0,0
,V,kV,1.0,EAS01,0,0,0,0,0,0,0,0
,V_A,kV,1.0,EAS01,0,0,0,0,0,0,0,0
,V_B,kV,1.0,EAS01,0,0,0,0,0,0,0,0
,V_C,kV,1.0,EAS01,0,0,0,0,0,0,0,0
,A,A,1.0,EAS01,0,0,0,0,0,0,0,0
,A_A,A,1.0,EAS01,0,0,0,0,0,0,0,0
,A_B,A,1.0,EAS01,0,0,0,0,0,0,0,0
,A_C,A,1.0,EAS01,0,0,0,0,0,0,0,0
,PF,,1.0,EAS01,0,0,0,0,0,0,0,0
,PF_A,,1.0,EAS01,0,0,0,0,0,0,0,0
,PF_B,,1.0,EAS01,0,0,0,0,0,0,0,0
,PF_C,,1.0,EAS01,0,0,0,0,0,0,0,0
GAF01A_PRI,PRI_KVAR,KVAR,0.0288,GAF01A,0,0,0,0,0,0,0,0
GAF01A_PRI,PRI_A_N,A,0.24,GAF01A,0,0,0,0,0,0,0,0
GAF01A_CHK,CHK_A_N,A,0.24,GAF01A,0,0,0,0,0,0,0,0
GAF01A_CHK,CHK_FREQUENCY,,0.001,GAF01A,0,0,0,0,0,0,0,0
GAF01A_CHK,CHK_KVAR,KVAR,0.0288,GAF01A,0,0,0,0,0,0,0,0
GAF01B_CHK,CHK_KVAR_COMP,KVAR,0.0288,GAF01B,0,0,0,0,0,0,0,0
GAF01B_CHK,CHK_FREQUENCY,,0.001,GAF01B,0,0,0,0,0,0,0,0
GAF01B_PRI,PRI_KVAR_COMP,KVAR,0.0288,GAF01B,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,EAS01,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,0.0,EAS01,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,0.0,EAS01,0,0,0,0,0,0,0,0
,60MIN_KW,KW,0.0,EAS01,0,0,0,0,0,0,0,0
,60MIN_KVAR,KVAR,0.0,EAS01,0,0,0,0,0,0,0,0
EAS03_PRI,PRI_KW_COMP,KW,0.18,EAS03,0,0,0,0,0,0,0,0
EAS03_PRI,PRI_KW_A,KW,0.18,EAS03,0,0,0,0,0,0,0,0
EAS03_PRI,PRI_KW_B,KW,0.18,EAS03,0,0,0,0,0,0,0,0
EAS03_PRI,PRI_KW_C,KW,0.18,EAS03,0,0,0,0,0,0,0,0
EAS03_PRI,PRI_KVAR_COMP,KVAR,0.18,EAS03,0,0,0,0,0,0,0,0
,PRI_KVAR_A,KVAR,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_KVAR_B,KVAR,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_KVAR_C,KVAR,1.0,EAS03,0,0,0,0,0,0,0,0
EAS03_PRI,PRI_V,kV,0.0006,EAS03,0,0,0,0,0,0,0,0
EAS03_PRI,PRI_V_A,kV,0.0006,EAS03,0,0,0,0,4,3,0,0
EAS03_PRI,PRI_V_B,kV,0.0006,EAS03,0,0,0,0,4,3,0,0
EAS03_PRI,PRI_V_C,kV,0.0006,EAS03,0,0,0,0,4,3,0,0
EAS03_PRI,PRI_A,A,3.0,EAS03,0,0,0,0,0,0,0,0
EAS03_PRI,PRI_A_A,A,3.0,EAS03,0,0,0,0,5,3,0,0
EAS03_PRI,PRI_A_B,A,3.0,EAS03,0,0,0,0,5,3,0,0
EAS03_PRI,PRI_A_C,A,3.0,EAS03,0,0,0,0,5,3,0,0
EAS03_PRI,PRI_PF,,0.01,EAS03,0,0,0,0,0,0,0,0
,PRI_PF_A,,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_PF_B,,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_PF_C,,1.0,EAS03,0,0,0,0,0,0,0,0
GAF01B_PRI,PRI_A_N,A,0.24,GAF01B,0,0,0,0,0,0,0,0
GAF01B_PRI,PRI_FREQUENCY,,0.001,GAF01B,0,0,0,0,0,0,0,0
GAF01B_CHK,CHK_A_N,A,0.24,GAF01B,0,0,0,0,0,0,0,0
GAF02_PRI,PRI_KVAR_COMP,KVAR,0.105,GAF02,0,0,0,0,0,0,0,0
GAF02_PRI,PRI_A_N,A,0.2,GAF02,0,0,0,0,0,0,0,0
GAF02_PRI,PRI_FREQUENCY,,0.001,GAF02,0,0,0,0,0,0,0,0
GAF02_CHK,CHK_KVAR_COMP,KVAR,0.105,GAF02,0,0,0,0,0,0,0,0
GAF02_CHK,CHK_A_N,A,0.2,GAF02,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_KW_COMP,KW,18.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_KW_A,KW,18.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_KW_B,KW,18.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_KW_C,KW,18.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_KVAR_COMP,KVAR,18.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_KVAR_A,KVAR,18.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_KVAR_B,KVAR,18.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_KVAR_C,KVAR,18.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_V,kV,0.0006,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_V_A,kV,0.0006,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_V_B,kV,0.0006,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_V_C,kV,0.0006,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_A,A,3.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_A_A,A,3.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_A_B,A,3.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_A_C,A,3.0,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_PF,,0.01,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_PF_A,,0.01,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_PF_B,,0.01,EAS03,0,0,0,0,0,0,0,0
EAS03_CHK,CHK_PF_C,,0.01,EAS03,0,0,0,0,0,0,0,0
GAF02_CHK,CHK_FREQUENCY,,0.001,GAF02,0,0,0,0,0,0,0,0
,A_N,A,1.0,GAF01A,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,LAU03,0,0,0,0,0,0,0,0
,KVAR,KVAR,1.0,GAF01A,0,0,0,0,0,0,0,0
,A_N,A,1.0,GAF01B,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,GAF01B,0,0,0,0,0,0,0,0
,KVAR_COMP,KVAR,1.0,GAF01B,0,0,0,0,0,0,0,0
,A_N,A,1.0,GAF02,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,EAS03,0,0,0,0,0,0,0,0
,KW_A,KW,1.0,EAS03,0,0,0,0,0,0,0,0
,KW_B,KW,1.0,EAS03,0,0,0,0,0,0,0,0
,KW_C,KW,1.0,EAS03,0,0,0,0,0,0,0,0
,KVAR_COMP,KVAR,1.0,EAS03,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,1.0,EAS03,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,1.0,EAS03,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,1.0,EAS03,0,0,0,0,0,0,0,0
,V,V,1.0,EAS03,0,0,0,0,0,0,0,0
,V_A,V,1.0,EAS03,0,0,0,0,0,0,0,0
,V_B,V,1.0,EAS03,0,0,0,0,0,0,0,0
,V_C,V,1.0,EAS03,0,0,0,0,0,0,0,0
,A,A,1.0,EAS03,0,0,0,0,0,0,0,0
,A_A,A,1.0,EAS03,0,0,0,0,0,0,0,0
,A_B,A,1.0,EAS03,0,0,0,0,0,0,0,0
,A_C,A,1.0,EAS03,0,0,0,0,0,0,0,0
,PF,,1.0,EAS03,0,0,0,0,0,0,0,0
,PF_A,,1.0,EAS03,0,0,0,0,0,0,0,0
,PF_B,,1.0,EAS03,0,0,0,0,0,0,0,0
,PF_C,,0.0,EAS03,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,GAF02,0,0,0,0,0,0,0,0
,KVAR_COMP,KVAR,1.0,GAF02,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_KVAR_COMP,KVAR,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_FREQUENCY,,0.01,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_A_N,A,3.0,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_KVAR_COMP,KVAR,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_A_N,A,3.0,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_FREQUENCY,,0.01,LAU03,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,EAS03,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,0.0,EAS03,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,0.0,EAS03,0,0,0,0,0,0,0,0
,60MIN_KW,KW,0.0,EAS03,0,0,0,0,0,0,0,0
,60MIN_KVAR,KVAR,0.0,EAS03,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_KW_COMP,KW,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_KW_A,KW,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_KW_B,KW,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_KW_C,KW,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_KVAR_COMP,KVAR,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_KVAR_A,KVAR,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_KVAR_B,KVAR,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_KVAR_C,KVAR,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_V,kV,6e-05,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_V_A,kV,6e-05,EAS04A,0,0,0,0,4,3,0,0
EAS04A_PRI,PRI_V_B,kV,6e-05,EAS04A,0,0,0,0,4,3,0,0
EAS04A_PRI,PRI_V_C,kV,6e-05,EAS04A,0,0,0,0,4,3,0,0
EAS04A_PRI,PRI_A,A,0.2,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_A_A,A,0.2,EAS04A,0,0,0,0,5,3,0,0
EAS04A_PRI,PRI_A_B,A,0.2,EAS04A,0,0,0,0,5,3,0,0
EAS04A_PRI,PRI_A_C,A,0.2,EAS04A,0,0,0,0,5,3,0,0
EAS04A_PRI,PRI_PF,,0.001,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_PF_A,,0.001,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_PF_B,,0.001,EAS04A,0,0,0,0,0,0,0,0
EAS04A_PRI,PRI_PF_C,,0.001,EAS04A,0,0,0,0,0,0,0,0
GAF01A_CHK,CHK_KVAR_COMP,KVAR,0.0288,GAF01A,0,0,0,0,0,0,0,0
LAU04A_CHK,CHK_A_N,A,0.08,LAU04A,0,0,0,0,0,0,0,0
LAU04A_CHK,CHK_FREQUENCY,,0.001,LAU04A,0,0,0,0,0,0,0,0
LAU04A_CHK,CHK_KW,KW,0.0048,LAU04A,0,0,0,0,0,0,0,0
LAU04A_PRI,PRI_A_N,A,0.08,LAU04A,0,0,0,0,0,0,0,0
LAU04A_PRI,PRI_FREQUENCY,,0.001,LAU04A,0,0,0,0,0,0,0,0
LAU04A_PRI,PRI_KVAR_COMP,KVAR,0.0048,LAU04A,0,0,0,0,0,0,0,0
LAU04B_CHK,CHK_KVAR_COMP,KVAR,4.8,LAU04B,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_KW_COMP,KW,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_KW_A,KW,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_KW_B,KW,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_KW_C,KW,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_KVAR_COMP,KVAR,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_KVAR_A,KVAR,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_KVAR_B,KVAR,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_KVAR_C,KVAR,0.012,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_V,kV,6e-05,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_V_A,kV,6e-05,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_V_B,kV,6e-05,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_V_C,V,6e-05,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_A,A,0.2,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_A_A,A,0.2,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_A_B,A,0.2,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_A_C,A,0.2,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_PF,,0.001,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_PF_A,,0.001,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_PF_B,,0.001,EAS04A,0,0,0,0,0,0,0,0
EAS04A_CHK,CHK_PF_C,,0.001,EAS04A,0,0,0,0,0,0,0,0
LAU04B_CHK,CHK_A_N,A,0.8,LAU04B,0,0,0,0,0,0,0,0
LAU04B_CHK,CHK_FREQUENCY,,0.01,LAU04B,0,0,0,0,0,0,0,0
LAU04B_PRI,PRI_KVAR_COMP,KVAR,0.048,LAU04B,0,0,0,0,0,0,0,0
LAU04B_PRI,PRI_FREQUENCY,,0.01,LAU04B,0,0,0,0,0,0,0,0
LAU04B_PRI,PRI_A_N,A,0.8,LAU04B,0,0,0,0,0,0,0,0
,A_N,A,1.0,LAU03,0,0,0,0,0,0,0,0
,A_N,A,1.0,LAU04A,0,0,0,0,0,0,0,0
,A_N,A,1.0,LAU04B,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,EAS04A,0,0,0,0,0,0,0,0
,KW_A,KW,1.0,EAS04A,0,0,0,0,0,0,0,0
,KW_B,KW,1.0,EAS04A,0,0,0,0,0,0,0,0
,KW_C,KW,1.0,EAS04A,0,0,0,0,0,0,0,0
,KVAR,KVAR,1.0,EAS04A,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,1.0,EAS04A,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,1.0,EAS04A,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,1.0,EAS04A,0,0,0,0,0,0,0,0
,V,kV,1.0,EAS04A,0,0,0,0,0,0,0,0
,V_A,kV,1.0,EAS04A,0,0,0,0,0,0,0,0
,V_B,kV,1.0,EAS04A,0,0,0,0,0,0,0,0
,V_C,kV,1.0,EAS04A,0,0,0,0,0,0,0,0
,A,A,1.0,EAS04A,0,0,0,0,0,0,0,0
,A_A,A,1.0,EAS04A,0,0,0,0,0,0,0,0
,A_B,A,1.0,EAS04A,0,0,0,0,0,0,0,0
,A_C,A,1.0,EAS04A,0,0,0,0,0,0,0,0
,PF,,1.0,EAS04A,0,0,0,0,0,0,0,0
,PF_A,,1.0,EAS04A,0,0,0,0,0,0,0,0
,PF_B,,1.0,EAS04A,0,0,0,0,0,0,0,0
,PF_C,,1.0,EAS04A,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,GAF01A,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,LAU04A,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,LAU04B,0,0,0,0,0,0,0,0
,KVAR_COMP,KVAR,1.0,LAU03,0,0,0,0,0,0,0,0
,KVAR_COMP,KVAR,1.0,LAU04A,0,0,0,0,0,0,0,0
,KVAR_COMP,KVAR,1.0,LAU04B,0,0,0,0,0,0,0,0
GRE02A_CHK,CHK_A_N,A,2.0,GRE02A,0,0,0,0,0,0,0,0
GRE02A_CHK,CHK_FREQUENCY,,0.01,GRE02A,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,EAS04A,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,0.0,EAS04A,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,0.0,EAS04A,0,0,0,0,0,0,0,0
,60MIN_KW,KW,0.0,EAS04A,0,0,0,0,0,0,0,0
,60MIN_KVAR,KVAR,0.0,EAS04A,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_KW_COMP,KW,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_KW_A,KW,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_KW_B,KW,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_KW_C,KW,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_KVAR_COMP,KVAR,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_KVAR_A,KVAR,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_KVAR_B,KVAR,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_KVAR_C,KVAR,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_V,V,6e-05,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_V_A,V,6e-05,EAS04B,0,0,0,0,4,3,0,0
EAS04B_PRI,PRI_V_B,V,6e-05,EAS04B,0,0,0,0,4,3,0,0
EAS04B_PRI,PRI_V_C,V,6e-05,EAS04B,0,0,0,0,4,3,0,0
EAS04B_PRI,PRI_A,A,0.16,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_A_A,A,0.16,EAS04B,0,0,0,0,5,3,0,0
EAS04B_PRI,PRI_A_B,A,0.16,EAS04B,0,0,0,0,5,3,0,0
EAS04B_PRI,PRI_A_C,A,0.16,EAS04B,0,0,0,0,5,3,0,0
EAS04B_PRI,PRI_PF,,0.001,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_PF_A,,0.001,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_PF_B,,0.001,EAS04B,0,0,0,0,0,0,0,0
EAS04B_PRI,PRI_PF_C,,0.001,EAS04B,0,0,0,0,0,0,0,0
GRE02A_CHK,CHK_KVAR,KVAR,0.12,GRE02A,0,0,0,0,0,0,0,0
GRE02A_PRI,PRI_KVAR_COMP,KVAR,0.12,GRE02A,0,0,0,0,0,0,0,0
GRE02A_PRI,PRI_FREQUENCY,,0.01,GRE02A,0,0,0,0,0,0,0,0
GRE02A_PRI,PRI_A_N,A,2.0,GRE02A,0,0,0,0,0,0,0,0
GRE02B_CHK,CHK_FREQUENCY,,0.01,GRE02B,0,0,0,0,0,0,0,0
GRE02B_CHK,CHK_A_N,A,3.0,GRE02B,0,0,0,0,0,0,0,0
GRE02B_CHK,CHK_KVAR_COMP,KVAR,0.18,GRE02B,0,0,0,0,0,0,0,0
GRE02B_PRI,PRI_KVAR_COMP,KVAR,0.18,GRE02B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_KW_COMP,KW,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_KW_A,KW,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_KW_B,KW,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_KW_C,KW,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_KVAR,KVAR,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_KVAR_A,KVAR,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_KVAR_B,KVAR,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_KVAR_C,KVAR,0.0096,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_V,V,6e-05,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_V_A,V,6e-05,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_V_B,V,6e-05,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_V_C,V,6e-05,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_A,A,0.16,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_A_A,A,0.16,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_A_B,A,0.16,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_A_C,A,0.16,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_PF,,0.001,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_PF_A,,0.001,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_PF_B,,0.001,EAS04B,0,0,0,0,0,0,0,0
EAS04B_CHK,CHK_PF_C,,0.001,EAS04B,0,0,0,0,0,0,0,0
GRE02B_PRI,PRI_A_N,A,3.0,GRE02B,0,0,0,0,0,0,0,0
GRE02B_PRI,PRI_FREQUENCY,,0.01,GRE02B,0,0,0,0,0,0,0,0
GRE02B_PRI,PRI_KW,KW,0.18,GRE02B,0,0,0,0,0,0,0,0
GRE03A_CHK,CHK_A_N,A,1.2,GRE03A,0,0,0,0,0,0,0,0
GRE03A_CHK,CHK_FREQUENCY,,0.01,GRE03A,0,0,0,0,0,0,0,0
GRE03A_CHK,CHK_KVAR_COMP,KVAR,7.2,GRE03A,0,0,0,0,0,0,0,0
GRE03A_PRI,PRI_A_N,A,1.2,GRE03A,0,0,0,0,0,0,0,0
GRE03A_PRI,PRI_FREQUENCY,,0.01,GRE03A,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,EAS04B,0,0,0,0,0,0,0,0
,KW_A,KW,1.0,EAS04B,0,0,0,0,0,0,0,0
,KW_B,KW,1.0,EAS04B,0,0,0,0,0,0,0,0
,KW_C,KW,1.0,EAS04B,0,0,0,0,0,0,0,0
,KVAR,KVAR,1.0,EAS04B,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,1.0,EAS04B,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,1.0,EAS04B,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,1.0,EAS04B,0,0,0,0,0,0,0,0
,V,V,1.0,EAS04B,0,0,0,0,0,0,0,0
,V_A,V,1.0,EAS04B,0,0,0,0,0,0,0,0
,V_B,V,1.0,EAS04B,0,0,0,0,0,0,0,0
,V_C,V,1.0,EAS04B,0,0,0,0,0,0,0,0
,A,A,1.0,EAS04B,0,0,0,0,0,0,0,0
,A_A,A,1.0,EAS04B,0,0,0,0,0,0,0,0
,A_B,A,1.0,EAS04B,0,0,0,0,0,0,0,0
,A_C,A,1.0,EAS04B,0,0,0,0,0,0,0,0
,PF,,1.0,EAS04B,0,0,0,0,0,0,0,0
,PF_A,,1.0,EAS04B,0,0,0,0,0,0,0,0
,PF_B,,1.0,EAS04B,0,0,0,0,0,0,0,0
,PF_C,,1.0,EAS04B,0,0,0,0,0,0,0,0
GRE03A_PRI,PRI_KVAR_COMP,KVAR,0.072,GRE03A,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_FREQUENCY,,0.01,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_KVAR_COMP,KVAR,0.072,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_A_N,A,1.2,GRE03B,0,0,0,0,0,0,0,0
GRE03B_PRI,PRI_KVAR_COMP,KVAR,0.072,GRE03B,0,0,0,0,0,0,0,0
GRE03B_PRI,PRI_FREQUENCY,,0.01,GRE03B,0,0,0,0,0,0,0,0
GRE03B_PRI,PRI_A_N,A,1.2,GRE03B,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_KVAR_COMP,KVAR,0.072,GRE04A,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,EAS04B,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,0.0,EAS04B,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,0.0,EAS04B,0,0,0,0,0,0,0,0
,60MIN_KW,KW,0.0,EAS04B,0,0,0,0,0,0,0,0
,60MIN_KVAR,KVAR,0.0,EAS04B,0,0,0,0,0,0,0,0
EAS05_PRI,PRI_KW_COMP,KW,0.12,EAS05,0,0,0,0,0,0,0,0
EAS05_PRI,PRI_KW_A,KW,0.12,EAS05,0,0,0,0,0,0,0,0
EAS05_PRI,PRI_KW_B,KW,0.12,EAS05,0,0,0,0,0,0,0,0
EAS05_PRI,PRI_KW_C,KW,0.12,EAS05,0,0,0,0,0,0,0,0
EAS05_PRI,PRI_KVAR_COMP,KVAR,0.12,EAS05,0,0,0,0,0,0,0,0
,PRI_KVAR_A,KVAR,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_KVAR_B,KVAR,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_KVAR_C,KVAR,1.0,EAS05,0,0,0,0,0,0,0,0
EAS05_PRI,PRI_V,V,0.0006,EAS05,0,0,0,0,0,0,0,0
EAS05_PRI,PRI_V_A,V,0.0006,EAS05,0,0,0,0,4,3,0,0
EAS05_PRI,PRI_V_B,V,0.0006,EAS05,0,0,0,0,4,3,0,0
EAS05_PRI,PRI_V_C,V,0.0006,EAS05,0,0,0,0,4,3,0,0
EAS05_PRI,PRI_A,A,2.0,EAS05,0,0,0,0,0,0,0,0
EAS05_PRI,PRI_A_A,A,2.0,EAS05,0,0,0,0,5,3,0,0
EAS05_PRI,PRI_A_B,A,2.0,EAS05,0,0,0,0,5,3,0,0
EAS05_PRI,PRI_A_C,A,2.0,EAS05,0,0,0,0,5,3,0,0
EAS05_PRI,PRI_PF,,0.01,EAS05,0,0,0,0,0,0,0,0
,PRI_PF_A,,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_PF_B,,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_PF_C,,1.0,EAS05,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_A_N,A,1.2,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_FREQUENCY,,0.01,GRE04A,0,0,0,0,0,0,0,0
